smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,labute_asa,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,fused_aromatic_ring_count,bridgehead_atom_count,spiro_atom_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,primary_amine_count,secondary_amine_count,tertiary_amine_count,quaternary_ammonium_count,basic_ring_count,aromatic_basic_heterocycle_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,benzylic_ch_site_count,allylic_ch_site_count,alpha_heteroatom_ch_site_count,aromatic_alkoxy_count,aromatic_methoxy_count,oxidation_site_proxy_count,oxidation_site_min_heavy_degree,oxidation_site_mean_heavy_degree,basic_to_oxidation_min_graph_distance,basic_to_aromatic_min_graph_distance,carboxylic_acid_count,sulfonic_acid_count,acidic_group_family_count,basic_center_present,most_basic_pka_ge_8,most_basic_pka_ge_9,positive_charge_present_ph74,logp_ge_2,logp_ge_3,estimated_logd_ge_1p5,tpsa_lt_50,hbd_le_5,hba_le_5,rotatable_bonds_le_10,aromatic_ring_count_ge_1,aromatic_ring_count_in_1_3,aromatic_planar_scaffold_present,basic_ring_present,oxidation_site_present,aromatic_alkoxy_present,mw_in_200_500,low_3d_complexity_proxy,acidic_group_absent,high_polarity_or_acidic_penalty,cation_aromatic_pharmacophore_present,cyp2d6_primary_rule_pass_count,cyp2d6_substrate_heuristic_pass,pka_features_available
COCCCOc1ccnc(C[S@@H](=O)c2nc3ccccc3[nH]2)c1C,360.45900000000006,360.138187564,25.0,18.0,7.0,6.0,2.7217200000000004,98.56310000000005,148.60961558917288,77.1,2.0,5.0,7.0,8.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.3333333333333333,0.6,0.375,0.26666666666666666,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,5.491486072540283,8.801624298095703,2.0,1.0,0.9501218522535162,0.0498781477464838,0.01219432011498724,0.03814902910447252,-0.025954708989485282,2.699499306728542,2.0,0.0,4.0,1.0,0.0,5.0,1.0,1.6,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,1.0
CC(C)n1c(/C=C\[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,411.473,411.18458653199997,30.0,24.0,6.0,5.0,4.628100000000003,115.63440000000003,174.25887063624566,82.69,3.0,4.0,7.0,8.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.2916666666666667,0.5,0.375,0.20833333333333331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.208775520324707,4.208266735076904,1.0,3.0,0.0006426279005081085,0.9993573720994919,6.43794941190761e-05,0.9993573307247691,-0.99929295123065,1.436059577072446,2.0,2.0,3.0,0.0,0.0,5.0,2.0,2.6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,348.4280000000001,348.1256115,24.0,16.0,8.0,7.0,2.5299199999999997,92.68790000000003,141.1047404217735,100.19,3.0,5.0,8.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.4,0.25,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.909412384033203,4.030755519866943,3.0,3.0,0.00042576385494261465,0.9995742361450574,0.003221151842782499,0.9995728602631068,-0.9963517084203243,-0.8409112105944381,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,1.0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44000000000017,444.15326572799995,32.0,22.0,10.0,10.0,-0.21439999999999837,109.54090000000002,182.42923685321395,181.61999999999998,6.0,9.0,15.0,2.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4090909090909091,0.1875,2.0,-0.22159090909090912,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.828237056732178,4.285377502441406,2.0,7.0,0.0006052059796563079,0.9993947940203437,0.21139571860324083,0.9992325606214255,-0.7878368420181847,-3.4324967896394165,0.0,2.0,3.0,0.0,0.0,4.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,444.44000000000017,444.153265728,32.0,22.0,10.0,10.0,-0.3475999999999985,109.7749,182.42923685321395,181.62,6.0,9.0,15.0,2.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4090909090909091,0.1875,2.0,-0.22159090909090912,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.48228120803833,4.268077373504639,2.0,7.0,0.0006579694736306179,0.9993420305263694,0.10782761174869249,0.9992625085888163,-0.8914348968401238,-3.529394254929065,1.0,2.0,4.0,0.0,0.0,6.0,1.0,2.3333333333333335,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0
O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,324.38000000000005,324.1473925,24.0,19.0,5.0,5.0,2.519000000000001,88.74920000000004,139.51552096981928,62.4,1.0,4.0,5.0,2.0,6.0,2.0,4.0,5.0,1.0,6.0,2.0,4.0,0.0,0.47368421052631576,0.375,3.0,-0.09868421052631576,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,6.159402370452881,13.87158203125,2.0,1.0,0.9456575797722537,0.05434242022774627,0.05434210096233025,3.376119591409255e-07,0.05434176335037111,2.494733907928082,0.0,2.0,4.0,0.0,0.0,5.0,2.0,2.8,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,349.51800000000003,349.240564612,26.0,24.0,2.0,2.0,5.398600000000005,105.30680000000005,156.97665434768962,33.120000000000005,1.0,2.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.625,0.23076923076923078,5.0,-0.3942307692307692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.486609935760498,13.904641151428223,1.0,1.0,0.9879398775248118,0.012060122475188173,0.012059813382049738,3.128662470607051e-07,0.012059500515802677,5.393330515788339,0.0,3.0,1.0,0.0,0.0,4.0,2.0,2.25,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,551.6250000000002,551.1838546480001,39.0,27.0,12.0,11.0,4.203900000000004,144.65729999999982,226.48137997899107,145.65,2.0,10.0,12.0,10.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.6153846153846154,0.4,0.3561253561253562,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,4.4925923347473145,3.942044973373413,5.0,2.0,0.00034782159129874424,0.9996521784087012,0.0012361044484196183,0.9996517479327718,-0.9984156434843522,0.7452565376749036,0.0,0.0,3.0,2.0,1.0,3.0,1.0,1.6666666666666667,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,452.5950000000003,452.267507632,33.0,27.0,6.0,6.0,5.219900000000005,131.11900000000009,196.49731692358273,78.87,2.0,4.0,6.0,10.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.36363636363636365,0.3,-0.11784511784511781,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.366645336151123,3.9153385162353516,1.0,2.0,0.00032448370340968833,0.9996755162965903,0.009175758184857764,0.9996725113398364,-0.9904967531549786,1.7310928900517375,2.0,1.0,4.0,1.0,0.0,5.0,2.0,2.2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0
O=c1[nH]cc(F)c(=O)[nH]1,130.078,130.017855556,9.0,4.0,5.0,4.0,-0.7977000000000001,27.641399999999994,48.359278684403755,65.72,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.156348705291748,0.0,2.0,0.3633096709584459,0.6366903290415541,0.0,0.6366903290415541,-0.6366903290415541,-1.2374230414767111,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,378.31600000000014,378.116682452,26.0,17.0,9.0,3.0,4.447900000000003,82.34850000000002,144.58372974718378,45.150000000000006,2.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.47058823529411764,0.38461538461538464,1.5,-0.085972850678733,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,9.038461685180664,12.674307823181152,2.0,1.0,0.022473185257604614,0.9775268147423953,0.9775266952454487,5.31728413012659e-06,0.9775213779613185,2.7995646319100986,1.0,0.0,3.0,0.0,0.0,3.0,2.0,2.6666666666666665,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,0.0,1.0
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,315.67799999999994,315.027390868,21.0,14.0,7.0,3.0,4.073100000000001,69.7887,122.9633050682897,38.33,1.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.35714285714285715,0.2857142857142857,3.0,-0.07142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018009901046753,10.002819061279297,1.0,1.0,0.9975064391396024,0.002493560860397648,4.1496178092562475e-06,0.0024894215727364784,-0.002485271954927222,4.072015707841264,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0
Clc1ccc(CS[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,397.75800000000015,396.00215252000004,24.0,18.0,6.0,2.0,6.518000000000003,104.17700000000002,160.3121064693812,17.82,0.0,3.0,3.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7083333333333334,0.5,0.5416666666666667,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.697598934173584,,2.0,0.0,0.8344277110886791,0.16557228891132092,0.16557228891132095,0.0,0.16557228891132095,6.43938871844468,3.0,0.0,3.0,0.0,0.0,3.0,2.0,2.3333333333333335,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,1.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,217.28999999999996,217.07726434,14.0,9.0,5.0,4.0,0.6279000000000001,55.38780000000003,88.68513507536183,57.61,2.0,3.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.3333333333333333,-0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.500990629196167,0.0,2.0,0.00012616411144239503,0.9998738358885576,0.0,0.9998738358885576,-0.9998738358885576,-3.2711641666381714,0.0,2.0,3.0,0.0,0.0,4.0,2.0,2.5,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0
C[C@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,330.4530000000001,330.140198944,23.0,18.0,5.0,4.0,3.1686000000000014,93.05980000000005,137.81738458060477,40.620000000000005,0.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.5217391304347826,0.75,0.18840579710144928,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,9.134296417236328,,2.0,0.0,0.018103776215136258,0.9818962237848637,0.9818962237848637,0.0,0.9818962237848637,1.426369172567744,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0,1.0,1.0
Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1C,267.31,267.067762276,18.0,11.0,7.0,6.0,1.67444,67.63990000000001,104.83424387818272,98.22,2.0,5.0,7.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.6111111111111112,0.6666666666666666,0.42929292929292934,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,4.153533458709717,6.708907604217529,2.0,3.0,0.16910533663796407,0.830894663362036,0.000566614013941297,0.8307987915861729,-0.8302321775722316,0.9025973133094429,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,1.0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,253.28300000000002,253.052112212,17.0,10.0,7.0,6.0,1.3660199999999998,62.90290000000002,98.46930176378612,98.22,2.0,5.0,7.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.6470588235294118,0.6666666666666666,0.5470588235294118,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,4.302089691162109,7.019279956817627,2.0,3.0,0.2936401039235321,0.7063598960764679,0.0007975229568425064,0.7061255244357754,-0.7053280014789328,0.8338353691026169,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,1.0
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,384.6480000000002,384.339216028,28.0,27.0,1.0,1.0,7.619000000000008,121.1888000000001,173.93567719719692,20.23,1.0,1.0,2.0,6.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.5,-0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.898907661437988,0.0,1.0,0.9999996829759565,3.170240434613447e-07,0.0,3.17024043482949e-07,-3.17024043482949e-07,7.618999862318193,0.0,6.0,1.0,0.0,0.0,7.0,2.0,2.2857142857142856,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,351.4090000000001,351.034747896,23.0,14.0,9.0,7.0,1.95092,86.42030000000003,136.50401256165483,99.59999999999998,2.0,6.0,8.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.14285714285714285,0.4782608695652174,1.5,0.33540372670807456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.356257915496826,4.296058654785156,2.0,2.0,0.000786525860681028,0.9992134741393189,9.04178110112977e-06,0.99921346702766,-0.9992044252465588,-1.153366993363099,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,248.71700000000004,248.08287409599998,17.0,12.0,5.0,4.0,2.5238000000000005,70.68080000000002,104.64072513715435,77.82,2.0,4.0,6.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7058823529411765,1.0,0.5392156862745099,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,6.768665313720703,12.575116157531738,4.0,4.0,0.8105620807627757,0.1894379192372243,0.18943250334360218,6.681607200520142e-06,0.18942582173640166,2.432586282972564,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,313.788,313.09818981199993,22.0,17.0,5.0,4.0,3.4292000000000025,88.60770000000004,133.92337538654567,36.86,1.0,4.0,5.0,0.0,4.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.23529411764705882,0.5454545454545454,4.0,0.3101604278074866,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.76789379119873,,2.0,0.0,0.04110342179073767,0.9588965782092623,0.9588965782092623,0.0,0.9588965782092623,2.043077977666283,0.0,0.0,4.0,0.0,0.0,4.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,14.0,1.0,1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,748.9960000000001,748.5085257439999,52.0,38.0,14.0,14.0,1.9007000000000054,194.1789999999994,311.5582453783882,180.08,5.0,14.0,19.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.42857142857142855,-0.9736842105263158,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,9.021846771240234,13.093345642089844,2.0,5.0,0.023329235944239964,0.97667076405576,0.9766707167891046,2.0260654840759993e-06,0.9766686907236205,0.2686005154489577,0.0,1.0,17.0,0.0,0.0,18.0,1.0,2.5,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,320.324,320.12846862400005,23.0,15.0,8.0,7.0,0.6633000000000002,83.67700000000002,130.90360795598875,87.46000000000001,2.0,6.0,8.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.4,0.43478260869565216,1.0,0.03478260869565214,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,2.0,8.138870239257812,5.961415767669678,4.0,1.0,0.0054228359889812155,0.9945771640110188,0.8457059596036138,0.9648538856390708,-0.11914792603545699,-1.6024735303898374,1.0,0.0,5.0,0.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,1.0
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.30100000000002,250.110613068,19.0,16.0,3.0,3.0,3.0025400000000015,76.81400000000004,110.71083563462153,34.89,0.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.125,0.8421052631578947,3.0,0.7171052631578947,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.6131529808044434,,2.0,0.0,0.9999836639939302,1.633600606976149e-05,1.6336006069801834e-05,0.0,1.6336006069801834e-05,3.0025329053047596,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,1.0
CCN(CC)c1cc(C)nc2ncnn12,205.265,205.13274547999998,15.0,10.0,5.0,5.0,1.2789199999999998,59.080000000000034,88.76150526814001,46.32000000000001,0.0,5.0,5.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.6,0.6666666666666666,0.09999999999999998,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,5.035866737365723,,5.0,0.0,0.9956948035059645,0.00430519649403549,0.004305196494035507,0.0,0.004305196494035507,1.277046240567481,1.0,0.0,2.0,0.0,0.0,3.0,1.0,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0
CCCN(CCC)CCc1cccc2c1CC(=O)N2,260.3809999999999,260.188863388,19.0,16.0,3.0,3.0,2.845700000000001,79.50170000000004,115.54621106378902,32.34,1.0,2.0,3.0,7.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5625,0.3157894736842105,0.2857142857142857,-0.2467105263157895,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.916105270385742,13.899333953857422,2.0,1.0,0.0030378983714404195,0.9969621016285596,0.9969621006664173,3.1671301351679127e-07,0.9969617839534038,0.32827324106696354,2.0,1.0,3.0,0.0,0.0,5.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,1.0
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,368.5240000000001,368.225248896,28.0,26.0,2.0,2.0,5.1070000000000055,118.21600000000004,168.28936160149112,6.48,0.0,2.0,2.0,6.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.6428571428571429,0.6666666666666666,0.4120879120879121,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,6.730479717254639,,2.0,0.0,0.8237011800355464,0.17629881996445362,0.17629881996445365,0.0,0.17629881996445365,5.022769688155062,2.0,1.0,6.0,0.0,0.0,7.0,2.0,2.142857142857143,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12.0,1.0,1.0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,404.5040000000001,404.206405272,30.0,26.0,4.0,2.0,5.3852000000000055,118.13200000000002,176.62043240734357,6.48,0.0,2.0,2.0,6.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.6,0.6666666666666666,0.3692307692307692,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,6.647981643676758,,2.0,0.0,0.849615207462575,0.15038479253742498,0.15038479253742498,0.0,0.15038479253742498,5.314422277346123,2.0,1.0,6.0,0.0,0.0,7.0,2.0,2.142857142857143,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12.0,1.0,1.0
