smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,chiral_center_count,unspecified_chiral_center_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,estimated_logd_ph74,pka_features_available,nitroso_group_count,nitroso_present,aromatic_amine_count,aromatic_amine_present,michael_acceptor_count,michael_acceptor_present,catechol_ring_count,hydroquinone_ring_count,quinone_ring_count,quinone_or_catechol_alert_count,quinone_or_catechol_present,epoxide_ring_count,epoxide_present,alkyl_halide_count,alkyl_halide_present,aryl_halide_count,aryl_chloride_count,aryl_halide_present,hydroxamic_acid_count,metal_chelator_alert_count,metal_chelator_present,pains_filter_available,pains_alert_count,pains_alert_present,electrophilic_alert_count,electrophilic_alert_present,structural_alert_family_count,mw_le_500,logp_le_5,logp_lt_3,tpsa_gt_75,tpsa_le_140,hbd_le_5,hba_le_10,rotatable_bonds_le_10,aromatic_ring_count_le_3,most_basic_pka_lt_7,most_basic_pka_ge_7,property_alert_count,property_window_pass,basic_aryl_halide_risk_flag
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,260.334,260.173607248,18.0,6.0,6.0,2.0227,90.65,2.0,4.0,6.0,7.0,0.0,0.0,1.0,1.0,2.73854923248291,12.355574607849121,1.0,3.0,0.9999671191014582,3.288089854180942e-05,2.1804180218083004e-05,1.1076959847665612e-05,2.0226857197724284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
CCCC(CCC)C(=O)[O-],143.206,143.10775329991,10.0,2.0,2.0,0.9526999999999999,40.129999999999995,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,,4.753200531005859,0.0,1.0,0.00225020548009891,0.9977497945199011,0.0,0.9977497945199011,-1.6950778219781937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
C[N+](C)(C)C[C@H](O)CC(=O)[O-],161.20099999999996,161.10519334,11.0,4.0,4.0,-1.8064999999999984,60.36,1.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,,11.385787963867188,0.0,1.0,0.9998966840997531,0.00010331590024692527,0.0,0.00010331590024695727,-1.8065448718433958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
C[N+](C)(C)CC(=O)[O-],117.14799999999998,117.078978592,8.0,3.0,3.0,-1.5574999999999983,40.129999999999995,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,-1.5574999999999983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],218.22899999999996,218.10339619191,15.0,6.0,6.0,-2.3779999999999983,109.69,3.0,5.0,8.0,6.0,0.0,0.0,1.0,0.0,,4.245772838592529,0.0,4.0,0.0007005973115106201,0.9992994026884894,0.0,0.9992994026884894,-5.53253153358747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,
CC(C)(CO)[C@@H](O)C(=O)NCCCO,205.25399999999996,205.131408088,14.0,5.0,5.0,-1.1355999999999997,89.79,4.0,4.0,8.0,6.0,0.0,0.0,1.0,0.0,,13.056346893310547,0.0,4.0,0.9999977937630771,2.206236922930316e-06,0.0,2.206236922900923e-06,-1.135600958157578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,258.4939999999999,258.30240205618,18.0,2.0,2.0,3.5196000000000023,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,3.5196000000000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,2.0,0.0,
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,290.404,290.21946028018,20.0,6.0,6.0,0.2654000000000025,52.60000000000001,0.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.2654000000000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CCCCC[NH+](C)CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],316.20700000000005,316.07314597972993,19.0,10.0,8.0,-3.445099999999995,151.05,2.0,7.0,9.0,9.0,0.0,0.0,1.0,1.0,9.261604309082031,1.621492862701416,1.0,5.0,2.2592053183314482e-08,0.9999999774079468,0.9864336329765271,0.9999983347013136,-11.091144298266705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
C[N+](C)(C)CCOC(N)=O,147.19799999999998,147.11280414009,10.0,4.0,4.0,-0.2121000000000003,52.32,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0186495780944824,12.669719696044922,1.0,2.0,0.9999530706781854,4.692932181460385e-05,4.1555788789711416e-05,5.373756335628093e-06,-0.21212038162375546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CCCCCCCC(=O)OCC(O)CO,218.29299999999998,218.151809184,15.0,4.0,4.0,1.2433,66.76,2.0,4.0,6.0,9.0,0.0,0.0,1.0,1.0,,13.155112266540527,0.0,2.0,0.999998242533845,1.7574661550501247e-06,0.0,1.7574661550068913e-06,1.2432992367414761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CCCCCCCC/C=C\CCCCCCCC(=O)[O-],281.4599999999999,281.24860387591,20.0,2.0,2.0,4.773800000000004,40.129999999999995,0.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,,4.78685188293457,0.0,1.0,0.0024310551079607112,0.9975689448920393,0.0,0.9975689448920393,2.159594803685784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,2.0,0.0,
CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,677.9449999999996,677.4995548939999,46.0,10.0,9.0,9.051400000000005,111.19,0.0,8.0,8.0,34.0,0.0,0.0,2.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,9.051400000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,0.0,
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,734.0529999999993,733.5621551499999,50.0,10.0,9.0,10.611799999999995,111.19,0.0,8.0,8.0,38.0,0.0,0.0,2.0,2.0,,,0.0,0.0,1.0,0.0,0.0,0.0,10.611799999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,0.0,
CCCCCCCCCCCCCCCCCCCCCCO,326.60900000000004,326.35486609199995,23.0,1.0,1.0,7.800600000000008,20.23,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,,13.871906280517578,0.0,1.0,0.9999996626400117,3.373599882783296e-07,0.0,3.3735998831848725e-07,7.8005998534864025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,3.0,0.0,
CCCCCCCCCCCCCCCCO,242.44699999999992,242.26096570800001,17.0,1.0,1.0,5.460000000000006,20.23,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,,13.871906280517578,0.0,1.0,0.9999996626400117,3.373599882783296e-07,0.0,3.3735998831848725e-07,5.4599998534864005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,3.0,0.0,
CCCCCCCCCCCCCCOS(=O)(=O)[O-],293.449,293.17920398791,19.0,5.0,4.0,4.164300000000003,66.43,0.0,4.0,4.0,14.0,0.0,0.0,0.0,0.0,,-3.5422747135162354,0.0,1.0,1.142153038813376e-11,0.9999999999885785,0.0,0.9999999999885785,-6.777975700416641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,2.0,0.0,
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,582.8160000000005,582.4342981839999,40.0,10.0,10.0,4.049000000000006,103.30000000000003,1.0,10.0,11.0,37.0,0.0,0.0,0.0,0.0,,13.791257858276367,0.0,1.0,0.9999995937980861,4.062019138828532e-07,0.0,4.0620191387670507e-07,4.04899982358872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,2.0,0.0,
CCCCCCOC(=O)CCC(=O)C[NH3+],216.30099999999996,216.15941998409,15.0,4.0,4.0,0.7011000000000003,71.01,1.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,6.865020751953125,,1.0,0.0,0.7741396230506385,0.22586037694936145,0.22586037694936145,0.0,0.5899192966671934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CC(C)C[C@H](C[NH3+])CC(=O)[O-],159.22899999999998,159.125928784,11.0,3.0,3.0,-0.9693999999999976,67.77,1.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,10.331804275512695,4.321631908416748,1.0,1.0,9.748939040926068e-07,0.999999025106096,0.9988313407915574,0.9991658013755851,-6.980442645198151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CC(C)O,60.096000000000004,60.057514876,4.0,1.0,1.0,0.38710000000000006,20.23,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,13.87645435333252,0.0,1.0,0.9999996661545192,3.338454808154978e-07,0.0,3.338454808223706e-07,0.3870998550127257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(C)OP(=O)(F)OC(C)C,184.147,184.066459158,11.0,5.0,3.0,2.9140000000000015,35.53,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,2.9140000000000015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CCN(CC)C(=S)SSC(=S)N(CC)CC,296.5520000000001,296.05093264,16.0,6.0,2.0,3.6212000000000026,6.48,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.7158182859420776,,2.0,0.0,0.9999979307289241,2.0692710759329103e-06,2.0692710759329416e-06,0.0,3.621199101326063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CC(=O)OC(C)C[N+](C)(C)C,160.237,160.13320523609,11.0,3.0,3.0,0.6441999999999999,26.3,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.6441999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(C[N+](C)(C)C)OC(N)=O,161.22499999999997,161.12845420409,11.0,4.0,4.0,0.1764,52.32,1.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,2.992405414581299,12.323890686035156,1.0,2.0,0.999948966127908,5.103387209204335e-05,3.911906131218438e-05,1.191527689434043e-05,0.17637783570539056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CCO,46.069,46.041864812,3.0,1.0,1.0,-0.0014000000000000123,20.23,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,13.858656883239746,0.0,1.0,0.9999996521892782,3.478107217791404e-07,0.0,3.4781072183210945e-07,-0.0014001510523034967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],201.99499999999998,201.94542004764003,11.0,9.0,7.0,-3.5201999999999996,146.61,1.0,7.0,8.0,2.0,0.0,0.0,0.0,0.0,,1.9360949993133545,0.0,5.0,3.4363192653596997e-06,0.9999965636807346,0.0,0.9999965636807346,-8.984106493053073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(=O)[O-],59.044000000000004,59.01385291591001,4.0,2.0,2.0,-1.2438,40.129999999999995,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,4.468794345855713,0.0,1.0,0.0011702692852545438,0.9988297307147455,0.0,0.9988297307147455,-4.175514193259167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCC[NH3+],561.7010000000002,561.36063894809,39.0,14.0,14.0,0.20530000000000598,207.45999999999998,6.0,8.0,14.0,23.0,0.0,0.0,0.0,0.0,10.71523666381836,9.075417518615723,4.0,5.0,0.0004736731309824839,0.9995263268690175,0.9995163254590098,0.020677974877957393,-3.1192212498445473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,330.3640000000001,330.036066958,19.0,9.0,6.0,2.1218000000000004,71.06,0.0,8.0,8.0,9.0,0.0,0.0,1.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,2.1218000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(=O)N[C@@H](CS)C(=O)[O-],162.19,162.02303769591,10.0,5.0,4.0,-1.8291999999999995,69.23,2.0,4.0,6.0,3.0,0.0,0.0,1.0,0.0,,3.0807387828826904,0.0,3.0,4.7942200224526665e-05,0.9999520577997755,0.0,0.9999520577997755,-6.148482038649382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CCOCCP(CCOCC)CCP(CCOCC)CCOCC,382.4620000000002,382.24018301999996,24.0,6.0,4.0,4.096200000000003,36.92,0.0,4.0,4.0,19.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,4.096200000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,2.0,0.0,
CC(=O)NCCCS(=O)(=O)[O-],180.20499999999998,180.03360237991,11.0,6.0,5.0,-0.9421999999999995,86.3,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,,1.666798710823059,0.0,2.0,1.8484082917602507e-06,0.9999981515917082,0.0,0.9999981515917082,-6.675402091950755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,
CC(=O)NO,75.067,75.0320284,5.0,3.0,3.0,-0.4882999999999999,49.33,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.746875762939453,9.562559127807617,1.0,2.0,0.9909667205176599,0.009033279482340117,0.002217744644062762,0.006830683550135989,-0.4922409301143474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CCOP(=O)(OCC)SCC[N+](C)(C)C,256.328,256.11307764609,15.0,6.0,4.0,2.6069000000000004,35.53,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,2.6069000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
[Cl][201Tl],236.423819,235.93967168,2.0,2.0,0.0,0.3087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.3087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
[Cl][Cr]([Cl])[Cl],158.35500000000002,156.84706554,4.0,4.0,0.0,2.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,2.066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
[Cl][Cu][Cl],134.452,132.86730286,3.0,3.0,0.0,1.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.3765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
[Cl][Mn][Cl],125.84400000000001,124.87575045999999,3.0,3.0,0.0,1.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.3765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
[Cl][Zn][Cl],136.296,133.86684756,3.0,3.0,0.0,1.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.3765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CN(C)C(=[NH2+])NC(N)=[NH2+],131.183,131.11599825617998,9.0,5.0,5.0,-4.673499999999999,92.47,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.570219993591309,9.850808143615723,2.0,3.0,0.006688362762656791,0.9933116372373432,0.9932879501491705,0.0035290393693659466,-6.84818017971564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
CC(=O)OCC[N+](C)(C)C,146.21,146.11755517209,10.0,3.0,3.0,0.25570000000000004,26.3,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.25570000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
