smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,halogen_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_aromatic_ring_count,max_fused_aromatic_system_size,aromatic_n_heterocycle_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,aromatic_nitro_count,aromatic_nitro_present,aromatic_amine_count,aromatic_amine_present,azo_linkage_count,azo_linkage_present,n_nitroso_count,n_nitroso_present,epoxide_ring_count,epoxide_present,alkyl_halide_count,alkyl_halide_present,michael_acceptor_count,michael_acceptor_present,alkyl_oxy_nitrogen_ester_count,alkyl_oxy_nitrogen_ester_present,hydrazine_count,hydrazine_present,isocyanate_count,isocyanate_present,quinone_ring_count,quinone_present,pah_system_count,pah_present,hetero_pah_system_count,hetero_pah_present,polycyclic_alert_present,aromatic_alert_family_count,reactive_alert_family_count,ames_alert_family_count,ames_structural_alert_present
CCCCCCCCCc1ccccc1C(CO)OS(=O)(=O)O,344.47300000000007,344.1657449959999,23.0,17.0,6.0,5.0,0.0,3.8325000000000027,90.59940000000006,83.83,2.0,4.0,6.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(=O)OCc1ccc([N+](=O)[O-])cc1,209.201,209.068807832,15.0,10.0,5.0,5.0,0.0,2.048,53.18340000000003,69.44,0.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,240.21499999999997,240.074621484,17.0,10.0,7.0,7.0,0.0,2.7221000000000015,60.12160000000003,106.51,1.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
COc1ccccc1/C=C\C=O,162.188,162.06807956,12.0,10.0,2.0,2.0,0.0,1.9072999999999998,48.09200000000002,26.3,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,272.37,272.1194635,18.0,12.0,6.0,5.0,0.0,1.0895000000000001,73.00700000000005,78.43,3.0,4.0,7.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CCNc1cc(O)ccc1C,151.20899999999995,151.099714036,11.0,9.0,2.0,2.0,0.0,2.1324199999999998,47.00750000000003,32.26,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
C=C[C@@H](OC(C)=O)c1ccc(OC)cc1,206.24099999999999,206.094294308,15.0,12.0,3.0,3.0,0.0,2.4854000000000003,57.69800000000004,35.53,0.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(OC)cc1,138.166,138.06807956,10.0,8.0,2.0,2.0,0.0,1.7038,39.546000000000014,18.46,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCc1ccccc1,124.20799999999996,124.034671256,8.0,7.0,1.0,0.0,0.0,2.1163999999999996,39.13200000000002,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1cccc(Cl)c1Cl,192.00099999999998,190.954083696,11.0,6.0,5.0,3.0,2.0,2.901600000000001,43.11640000000001,43.14,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CC(=O)Nc1ccc(C)cc1,149.19299999999998,149.084063972,11.0,9.0,2.0,2.0,0.0,1.95342,45.48270000000002,29.1,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccccc1N,108.144,108.06874825599999,8.0,6.0,2.0,2.0,0.0,0.851,35.2668,52.04,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Cc1cc(C)cc(O)c1,122.16699999999997,122.07316494,9.0,8.0,1.0,1.0,0.0,2.0090399999999997,37.5808,20.23,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clc1cc(Cl)cc(Cl)c1,181.449,179.930033136,9.0,6.0,3.0,0.0,3.0,3.6468000000000007,41.47200000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(Br)C(=O)NCc1ccccc1,256.14300000000003,255.025876168,14.0,11.0,3.0,2.0,1.0,2.476300000000001,61.294700000000034,29.1,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,418.6180000000004,418.308309824,30.0,26.0,4.0,4.0,0.0,7.2132000000000085,122.8530000000001,52.60000000000001,0.0,4.0,4.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)NS(=O)(=O)c1ccc(N)cc1,214.246,214.04121318,14.0,8.0,6.0,5.0,0.0,0.0935999999999998,51.85690000000002,89.26,2.0,4.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Nc1ccc(Cl)c(N)c1,142.58900000000003,142.029775904,9.0,6.0,3.0,2.0,1.0,1.5044,40.2768,52.04,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
O=C(/C=N/O)Nc1ccccc1,164.164,164.058577496,12.0,8.0,4.0,4.0,0.0,1.0851,45.350200000000015,61.69,2.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(Br)C(=O)NCc1ccccc1,242.116,241.010226104,13.0,10.0,3.0,2.0,1.0,2.0862,56.67770000000003,29.1,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Oc1cc(Cl)cc(Cl)c1,163.003,161.963920108,9.0,6.0,3.0,1.0,2.0,2.699,38.12680000000001,20.23,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccccc1,123.11099999999996,123.0320284,9.0,6.0,3.0,3.0,0.0,1.5948,33.0964,43.14,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Cc1cc(C)c(C)cc1C,134.22199999999998,134.109550448,10.0,10.0,0.0,0.0,0.0,2.9202800000000018,45.39000000000002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(O)c([N+](=O)[O-])c1,154.125,154.037842052,11.0,6.0,5.0,5.0,0.0,0.8825999999999998,39.17360000000001,89.39,2.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
CC(c1ccccc1)N(C)C,149.23699999999997,149.12044948,11.0,10.0,1.0,1.0,0.0,2.3092000000000006,48.54400000000003,3.24,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)O,278.348,278.151809184,20.0,16.0,4.0,4.0,0.0,3.7580000000000027,76.98980000000005,63.60000000000001,1.0,3.0,4.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CCCCCOC(=O)Cc1ccc(Cl)cc1Cl,317.2560000000001,316.099685304,20.0,16.0,4.0,2.0,2.0,5.295500000000005,84.43100000000005,26.3,0.0,2.0,2.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCOC(=O)c1ccccc1C(=O)OCC=C,246.26199999999994,246.089208928,18.0,14.0,4.0,4.0,0.0,2.3722000000000003,67.40100000000002,52.60000000000001,0.0,4.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(=O)Nc1ccc(Cl)c(Cl)c1,218.08299999999997,217.006119268,13.0,9.0,4.0,2.0,2.0,3.3419000000000016,55.38270000000002,29.1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],182.13499999999996,182.032756672,13.0,7.0,6.0,6.0,0.0,1.81142,44.487800000000014,86.28,0.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,232.20499999999996,232.082347632,16.0,10.0,6.0,3.0,3.0,2.7989000000000006,54.14970000000002,32.34,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
COCCc1ccc(OCC(O)CNC(C)C)cc1,267.36899999999997,267.18344366,19.0,15.0,4.0,4.0,0.0,1.6132,76.66250000000005,50.72,2.0,4.0,6.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(NC(=O)N(C)C)cc1Cl,212.68,212.071640716,14.0,10.0,4.0,3.0,1.0,2.7419200000000012,58.89470000000002,32.34,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(NO)c1,123.15499999999999,123.068413908,9.0,7.0,2.0,2.0,0.0,1.7961199999999997,36.58819999999999,32.26,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,207.016,205.964982728,12.0,6.0,6.0,4.0,2.0,2.4838000000000005,47.528800000000004,69.16,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
CNC(=O)Oc1ccccc1,151.165,151.063328528,11.0,8.0,3.0,3.0,0.0,1.4048,41.52570000000002,38.33,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fc1c(F)c(Cl)c(F)c(Cl)c1F,218.96399999999997,217.93131824,12.0,6.0,6.0,0.0,6.0,3.5498,36.294,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=Cc1ccc(N)cc1,119.16699999999999,119.073499288,9.0,8.0,1.0,1.0,0.0,1.9118000000000002,40.945400000000014,26.02,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],212.117,212.006935848,15.0,7.0,8.0,8.0,0.0,1.2011999999999998,46.7101,123.58000000000001,1.0,5.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Nc1cc([N+](=O)[O-])ccc1C(=O)O,182.135,182.032756672,13.0,7.0,6.0,6.0,0.0,0.8752,44.46810000000001,106.46,2.0,4.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
O=C(O)c1cc(Cl)ccc1O,172.567,171.9927217,11.0,7.0,4.0,3.0,1.0,1.7437999999999998,40.07610000000001,57.53,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(Cl)ccc1[N+](=O)[O-],172.57099999999997,172.00395508,11.0,6.0,5.0,4.0,1.0,1.8304,42.518800000000006,69.16,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
COc1ccc([N+](=O)[O-])cc1,153.137,153.042593084,11.0,7.0,4.0,4.0,0.0,1.6033999999999997,39.64840000000002,52.370000000000005,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CN(C)N=Nc1ccc([N+](=O)[O-])cc1,194.19399999999996,194.08037556,14.0,8.0,6.0,6.0,0.0,2.1551,51.29940000000003,71.1,0.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Nc1cccc(N)c1,108.144,108.06874825599999,8.0,6.0,2.0,2.0,0.0,0.851,35.2668,52.04,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Cc1ccc(C)c(NO)c1,137.18200000000002,137.084063972,10.0,8.0,2.0,2.0,0.0,2.10454,41.32520000000001,32.26,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
C[N+](C)(C)Cc1ccccc1,150.24499999999998,150.12772593209,11.0,10.0,1.0,1.0,0.0,1.8928,48.17840000000004,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Cl)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,230.563,229.973048876,15.0,7.0,8.0,7.0,1.0,1.8820000000000001,49.9343,103.35,0.0,5.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
N#CCc1ccccc1[N+](=O)[O-],162.14799999999994,162.042927432,12.0,8.0,4.0,4.0,0.0,1.66088,42.41340000000001,66.92999999999999,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,267.329,267.158291532,19.0,13.0,6.0,6.0,0.0,1.3043,74.02840000000002,107.60999999999999,5.0,4.0,9.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccc(CCl)cc1,171.583,171.008706112,11.0,7.0,4.0,3.0,1.0,2.3335999999999997,42.65340000000002,43.14,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
OC(=S)c1ccccc1,138.19099999999997,138.013935812,9.0,7.0,2.0,1.0,0.0,1.9201000000000001,40.770800000000015,20.23,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
