smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_aromatic_ring_count,aromatic_atom_fraction,carbon_heavy_atom_fraction,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,tertiary_amine_count,quaternary_ammonium_count,aromatic_linker_count,longest_alkyl_chain,adamantane_like_present,most_basic_pka,num_basic_sites,base_protonated_fraction_ph74,pka_features_available,mw_gt_500,mw_ge_300,mw_lt_300,logp_ge_3,logp_le_3,tpsa_gt_75,tpsa_le_75,hba_ge_3,hba_le_2,hbd_le_3,hbd_ge_4,oxygen_nitrogen_ge_4,oxygen_nitrogen_le_3,basic_center_present,cationic_center_present,tertiary_amine_present,most_basic_pka_gt_8,most_basic_pka_lt_8,aromatic_ring_count_ge_2,aromatic_linker_present,long_alkyl_chain_ge_6,bulky_hydrophobic_moiety_present,hydrophobic_large_molecule,aromatic_basic_combo_present,pgp_flowchart_high_likelihood
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@H]1C[C@@H](O)CC(=O)O1,540.6350000000003,540.242435756,40.0,33.0,7.0,6.0,6.793500000000008,153.48399999999972,80.56000000000002,2.0,5.0,7.0,8.0,5.0,4.0,1.0,0.0,0.575,0.825,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.5908098220825195,2.0,0.00015514666249855493,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
C[C@H](C(=O)O)c1cccc(Oc2ccccc2)c1,242.274,242.094294308,18.0,15.0,3.0,3.0,3.6670000000000016,69.00880000000004,46.53,1.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.6666666666666666,0.8333333333333334,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
N[C@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,650.9760000000001,650.790051864,23.0,15.0,8.0,5.0,3.952700000000001,112.08900000000001,92.78000000000002,3.0,4.0,7.0,5.0,2.0,2.0,0.0,0.0,0.5217391304347826,0.6521739130434783,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.30246353149414,1.0,0.8887463430656845,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
O=C(CCc1ccccc1)c1ccc(OC[C@@H](O)CN2CCCCC2)cc1,367.4890000000002,367.214743788,27.0,23.0,4.0,4.0,3.727700000000003,107.32830000000006,49.77,1.0,4.0,5.0,9.0,3.0,2.0,1.0,0.0,0.4444444444444444,0.8518518518518519,0.43478260869565216,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,8.869780540466309,1.0,0.9672100861036063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
O=C(CCc1ccccc1)c1ccc(OC[C@H](O)CN2CCCCC2)cc1,367.4890000000002,367.214743788,27.0,23.0,4.0,4.0,3.727700000000003,107.32830000000006,49.77,1.0,4.0,5.0,9.0,3.0,2.0,1.0,0.0,0.4444444444444444,0.8518518518518519,0.43478260869565216,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,8.869780540466309,1.0,0.9672100861036063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CNCCCC12CCC(c3ccccc31)c1ccccc12,277.41100000000006,277.183049736,21.0,20.0,1.0,1.0,4.211400000000004,87.90170000000006,12.03,1.0,1.0,2.0,4.0,5.0,2.0,3.0,0.0,0.5714285714285714,0.9523809523809523,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,10.567255020141602,1.0,0.9993200928637557,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
N#Cc1c2n(c3c(N4CCN(CC(=O)c5ccccc5)CC4)ncnc13)CCCC2,400.4860000000003,400.20115938800006,30.0,23.0,7.0,7.0,2.6441800000000013,114.60650000000005,78.05,0.0,7.0,7.0,4.0,5.0,3.0,2.0,2.0,0.5,0.7666666666666667,0.391304347826087,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,6.302597522735596,5.0,0.07399633790578697,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
O=C(Cc1cccc2ccccc12)c1ccccc1OC[C@@H](O)CN1CCC(O)(c2ccccc2)CC1,495.61900000000037,495.240958536,37.0,32.0,5.0,5.0,4.988500000000005,145.93909999999985,70.0,2.0,5.0,7.0,9.0,5.0,4.0,1.0,2.0,0.5945945945945946,0.8648648648648649,0.28125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,7.462719917297363,1.0,0.5360418660199969,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CCC[C@@H]1C[C@H](C(=O)N[C@H]([C@@H]2O[C@@H](SC)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](C)Cl)N(C)C1,424.9910000000001,424.179870836,27.0,18.0,9.0,7.0,0.3895000000000004,106.87510000000006,102.26,4.0,7.0,11.0,7.0,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.9444444444444444,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,8.677830696105957,1.0,0.9498989627383215,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CCc1ccccc1)c1cc(OCc2ccccc2)ccc1OC[C@H](O)CN1CCN(Cc2ccccc2)CC1,564.7260000000002,564.29880776,42.0,36.0,6.0,6.0,5.638600000000006,165.97029999999958,62.24000000000001,1.0,6.0,7.0,14.0,5.0,4.0,1.0,0.0,0.5714285714285714,0.8571428571428571,0.3055555555555556,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,6.972714424133301,2.0,0.2721262702757026,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,281.35200000000003,281.162708216,20.0,15.0,5.0,5.0,1.0415,72.55650000000004,83.47,2.0,4.0,6.0,3.0,2.0,0.0,2.0,0.0,0.0,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cccnc3)cc1)CC2,536.6320000000001,536.242355504,40.0,32.0,8.0,8.0,5.204200000000004,155.2583999999997,92.79,2.0,6.0,8.0,9.0,5.0,4.0,1.0,0.0,0.6,0.8,0.21875,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.624387741088867,4.0,0.6263692089268079,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
COC(=O)[C@@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,634.7260000000003,634.289030924,46.0,35.0,11.0,11.0,4.570700000000004,170.39769999999953,117.78000000000003,1.0,10.0,11.0,9.0,6.0,3.0,3.0,2.0,0.32608695652173914,0.7608695652173914,0.4857142857142857,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.806633472442627,2.0,0.7183533225091427,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
N#Cc1c2n(c3c(N4CCN(CCCc5ccccc5)CC4)ncnc13)CCCC2,400.53000000000026,400.23754489600003,30.0,24.0,6.0,6.0,3.3940800000000024,118.59700000000007,60.980000000000004,0.0,6.0,6.0,5.0,5.0,3.0,2.0,2.0,0.5,0.8,0.4583333333333333,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,7.402161598205566,5.0,0.5012443133824984,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CC(C)[C@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,502.9200000000002,502.12710490399996,35.0,26.0,9.0,5.0,7.395680000000005,126.10669999999999,71.35,1.0,5.0,6.0,8.0,3.0,3.0,0.0,0.0,0.5142857142857142,0.7428571428571429,0.23076923076923078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.360590934753418,1.0,0.0009124193672925048,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
C=C1c2cccc(OC[C@@H](O)CN3CCCCC3)c2C(=O)[C@H]1c1ccccc1,377.48400000000004,377.199093724,28.0,24.0,4.0,4.0,3.9055000000000035,110.78230000000002,49.77,1.0,4.0,5.0,6.0,4.0,2.0,2.0,0.0,0.42857142857142855,0.8571428571428571,0.375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,8.879406929016113,1.0,0.9679058279945478,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,284.74600000000004,284.07164071600005,20.0,16.0,4.0,3.0,3.153800000000002,81.81000000000004,32.67,0.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.6,0.8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.201904773712158,1.0,0.0006333293797208933,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,281.27099999999996,281.080041212,21.0,15.0,6.0,6.0,2.3842999999999996,78.67410000000002,84.6,1.0,4.0,5.0,2.0,3.0,2.0,1.0,0.0,0.5714285714285714,0.7142857142857143,0.06666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8552932739257812,2.0,0.0002852130479705789,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,270.71899999999994,270.05599065200005,19.0,15.0,4.0,3.0,3.129500000000001,77.02970000000003,41.46,1.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,0.631578947368421,0.7894736842105263,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.197851657867432,2.0,0.0006274499287217462,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,228.24699999999996,228.078644244,17.0,14.0,3.0,3.0,3.4644600000000025,66.46700000000003,43.35,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0.7647058823529411,0.8235294117647058,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0
C=CCNC1=C2C[C@H](C)C[C@H](OC)[C@@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,585.6980000000002,585.305015336,42.0,31.0,11.0,11.0,2.537600000000001,157.73859999999982,166.28,4.0,9.0,13.0,6.0,2.0,0.0,2.0,0.0,0.0,0.7380952380952381,0.4838709677419355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5632872581481934,1.0,1.4564008812007523e-05,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=C2C[C@H](C)C[C@H](OC)[C@@H](O)[C@H](C)C=C(C)[C@@H](OC(N)=O)[C@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,560.6440000000002,560.27338086,40.0,29.0,11.0,11.0,2.4084000000000003,146.54789999999994,163.48,3.0,9.0,12.0,4.0,2.0,0.0,2.0,0.0,0.0,0.725,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5111641883850098,1.0,1.2916908364575717e-05,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)Oc1c(Oc2ccccc2)cc2oc(-c3ccccc3)cc(=O)c2c1OC(C)=O,430.4120000000002,430.1052529159999,32.0,25.0,7.0,7.0,5.1029000000000035,117.05400000000003,92.04000000000002,0.0,7.0,7.0,5.0,4.0,4.0,0.0,2.0,0.6875,0.78125,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0
COc1cc(C[C@@H]2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2[C@@H](C3)N(C)CC4)cc1OC,696.841,696.3410664959998,51.0,41.0,10.0,10.0,7.062900000000008,196.25799999999936,80.32000000000001,0.0,10.0,10.0,11.0,7.0,4.0,3.0,0.0,0.47058823529411764,0.803921568627451,0.4146341463414634,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,7.535292148590088,2.0,0.5772566435462775,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
C[C@]12CCC(=O)C=C1CC[C@H]1[C@H]3CC[C@@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]12,360.45000000000016,360.193673996,26.0,21.0,5.0,5.0,1.9898,94.14260000000004,91.66999999999999,2.0,5.0,7.0,2.0,4.0,0.0,4.0,0.0,0.0,0.8076923076923077,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@]12CC(=O)[C@@H]3[C@@H](CCC4=CC(=O)CC[C@H]43)[C@H]1CC[C@@]2(O)C(=O)CO,346.4230000000001,346.1780239319999,25.0,20.0,5.0,5.0,1.5996999999999997,89.52560000000003,91.67,2.0,5.0,7.0,2.0,4.0,0.0,4.0,0.0,0.0,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,303.32200000000006,303.133139404,22.0,14.0,8.0,8.0,-0.08079999999999998,81.51400000000002,100.35,2.0,7.0,9.0,3.0,3.0,2.0,1.0,2.0,0.45454545454545453,0.6363636363636364,0.42857142857142855,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,8.451419830322266,5.0,0.918413478266543,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
C[C@@H](C(=O)O)c1ccc(C(=O)c2cccs2)cc1,260.31399999999996,260.050715244,18.0,14.0,4.0,3.0,3.167200000000001,70.24430000000002,54.37,1.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,0.6111111111111112,0.7777777777777778,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(Cl)[C@@H](O)C[C@@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,521.4370000000004,520.1419440399999,35.0,27.0,8.0,6.0,4.869200000000005,130.22830000000002,93.81,1.0,6.0,7.0,4.0,5.0,1.0,4.0,0.0,0.14285714285714285,0.7714285714285715,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CCCN(CCC)C[C@@H](O)COc1ccccc1[C@H](CCc1ccccc1)OC,399.57500000000016,399.277344044,29.0,25.0,4.0,4.0,4.868600000000005,119.47880000000005,41.93000000000001,1.0,4.0,5.0,14.0,2.0,2.0,0.0,0.0,0.41379310344827586,0.8620689655172413,0.52,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,8.87247371673584,1.0,0.9674061888668217,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CO[C@@H](CCc1ccccc1)c1ccccc1OC[C@@H](O)CN(C(C)C)C(C)C,399.57500000000016,399.277344044,29.0,25.0,4.0,4.0,4.865400000000005,119.43480000000008,41.93,1.0,4.0,5.0,12.0,2.0,2.0,0.0,0.0,0.41379310344827586,0.8620689655172413,0.52,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,9.368145942687988,1.0,0.9893535316900574,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CC(C)N(C[C@H](O)COc1ccccc1[C@H](O)CCc1ccccc1)C(C)C,385.5480000000001,385.26169398,28.0,24.0,4.0,4.0,4.211300000000004,114.64460000000005,52.93000000000001,2.0,4.0,6.0,11.0,2.0,2.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,9.365100860595703,1.0,0.9892794241040566,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CCCN(CCC)C[C@H](O)COc1ccccc1[C@@H](O)CCc1ccccc1,385.5480000000001,385.26169398,28.0,24.0,4.0,4.0,4.214500000000004,114.68860000000005,52.93000000000001,2.0,4.0,6.0,13.0,2.0,2.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,8.86738109588623,1.0,0.9670344115366531,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,545.5460000000003,539.62623216,22.0,10.0,12.0,0.0,6.222999999999999,97.54599999999998,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CCNc1nc(Cl)nc(NC(C)C)n1,215.68800000000002,215.09377312799998,14.0,8.0,6.0,5.0,1.7770999999999997,57.75940000000002,62.730000000000004,2.0,5.0,7.0,4.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.625,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.5322957038879395,5.0,0.001354275902068176,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C/C=C(C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1,266.34,266.130679816,20.0,18.0,2.0,2.0,4.604600000000004,83.51560000000003,40.46,2.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0,0.6,0.9,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O[C@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@@H]23)OCO4,287.31500000000005,287.115758024,21.0,16.0,5.0,5.0,0.7485999999999997,74.21760000000003,62.16000000000001,2.0,5.0,7.0,0.0,5.0,1.0,4.0,0.0,0.2857142857142857,0.7619047619047619,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.92816162109375,1.0,0.0326399706649435,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)[C@H]1C[C@H]1c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,480.6120000000002,480.25252626400004,36.0,30.0,6.0,6.0,5.819200000000006,146.4136999999998,61.46,1.0,5.0,6.0,7.0,5.0,4.0,1.0,0.0,0.6388888888888888,0.8333333333333334,0.26666666666666666,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,7.510294437408447,3.0,0.5631515232243285,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,270.37199999999996,270.161979944,20.0,18.0,2.0,2.0,4.785200000000004,82.27760000000005,40.46,2.0,2.0,4.0,5.0,2.0,2.0,0.0,0.0,0.6,0.9,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0
CCN(CC)CCOC(=O)[C@H](Cc1ccccc1)c1ccccc1,325.45200000000006,325.20417910400005,24.0,21.0,3.0,3.0,3.8979000000000026,98.07600000000006,29.54,0.0,3.0,3.0,9.0,2.0,2.0,0.0,0.0,0.5,0.875,0.38095238095238093,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,8.51121997833252,1.0,0.9281543887202148,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.32300000000004,290.13789043599996,21.0,14.0,7.0,7.0,1.2575999999999998,79.76080000000003,105.51,2.0,7.0,9.0,5.0,2.0,2.0,0.0,0.0,0.5714285714285714,0.6666666666666666,0.2857142857142857,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.673403739929199,4.0,0.15801799583407283,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CC[C@@H](C)c1ccc(N2C(=O)c3ccccc3N[C@@H]2c2ccc(OC)cc2)cc1,386.4950000000001,386.19942807199993,29.0,25.0,4.0,4.0,5.979800000000005,117.75720000000003,41.57000000000001,1.0,3.0,4.0,5.0,4.0,3.0,1.0,0.0,0.6206896551724138,0.8620689655172413,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.813107490539551,1.0,0.00025881835501282113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
