smiles,mol_weight,exact_mol_weight,heavy_atom_count,total_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,heteroatom_count,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fraction_csp3,stereocenter_count,formal_charge,positive_formal_atom_count,negative_formal_atom_count,abs_formal_charge,labute_asa,labute_asa_per_heavy_atom,aromatic_heavy_atom_fraction,fused_aromatic_ring_count,intramolecular_hbond_pair_count,intramolecular_hbond_potential_present,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,ionizable_center_present,moderate_basic_pka_8_12,moderate_acidic_pka_2_6,any_moderate_pka_2_12,pka_features_available,mw_le_500,logp_le_5,hbd_le_5,hba_le_10,lipinski_pass,lipinski_violation_count,rotatable_bonds_le_10,tpsa_le_140,veber_pass,logp_le_5p88,tpsa_le_131p6,egan_pass,ghose_mw_in_160_480,ghose_logp_in_neg0p4_5p6,ghose_atom_count_in_20_70,ghose_mr_in_40_130,ghose_pass,oprea_hbd_lt_2,oprea_hba_in_2_10,oprea_rotatable_bonds_in_2_8,oprea_ring_count_in_1_4,oprea_pass,mw_le_300,logp_le_3,hbd_le_3,hba_le_3,rule_of_3_pass,muegge_mw_in_200_600,muegge_logp_in_neg2_5,tpsa_le_150,rotatable_bonds_le_15,ring_count_le_7,muegge_pass,pfizer_3_75_risk,pfizer_3_75_safe,aromatic_ring_count_le_3,fraction_csp3_ge_0p4,fraction_csp3_distance_to_0p45,stereocenter_count_ge_1,crystal_packing_risk_proxy,oral_bioavailability_rule_pass_count,oral_bioavailability_screen_pass
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,363.3950000000001,363.088891644,25.0,42.0,0.15050000000000108,90.39370000000002,132.96,4.0,6.0,10.0,9.0,4.0,3.0,1.0,2.0,0.3125,3.0,0.0,0.0,0.0,0.0,147.22528930493303,5.8890115721973215,0.24,0.0,9.0,1.0,6.813820838928223,2.76020884513855,1.0,3.0,1.819977065540497e-05,0.9999818002293446,0.2059149424476089,0.9999770808297143,-0.7940621383821054,-4.589434084746773,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1375,1.0,0.0,5.0,0.0
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,347.3960000000001,347.0939770240001,24.0,41.0,0.4449000000000012,88.72890000000004,112.73,3.0,5.0,8.0,8.0,4.0,3.0,1.0,2.0,0.3125,3.0,0.0,0.0,0.0,0.0,142.43105555273704,5.9346273146973765,0.25,0.0,6.0,1.0,6.667669296264648,2.6824638843536377,1.0,2.0,1.616811891678748e-05,0.9999838318810832,0.15626914247977175,0.9999808373502371,-0.8437116948704654,-4.34644050523776,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1375,1.0,0.0,6.0,1.0
CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,389.4330000000001,389.104541708,27.0,46.0,0.7067000000000008,99.53370000000001,132.96,4.0,6.0,10.0,9.0,5.0,3.0,1.0,2.0,0.2777777777777778,3.0,0.0,0.0,0.0,0.0,159.26557050154196,5.8987248333904425,0.2222222222222222,0.0,9.0,1.0,6.808913230895996,2.7425718307495117,1.0,3.0,1.751601558239652e-05,0.9999824839844176,0.20407334384569192,0.9999779929275556,-0.7959046490818638,-4.0498646771276725,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.17222222222222222,1.0,0.0,5.0,0.0
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,367.814,367.039354608,24.0,38.0,0.6213000000000004,88.90790000000001,112.73,3.0,5.0,8.0,9.0,4.0,3.0,1.0,2.0,0.26666666666666666,3.0,0.0,0.0,0.0,0.0,146.36937966522206,6.098724152717586,0.25,0.0,6.0,1.0,6.616321563720703,1.9779468774795532,1.0,2.0,3.2492546473734736e-06,0.9999967507453527,0.14130582935383543,0.9999962160513505,-0.8586903866975151,-4.866916251223371,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.18333333333333335,1.0,0.0,6.0,1.0
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,326.83100000000013,326.129824288,23.0,42.0,3.7227000000000023,96.44370000000004,30.869999999999997,1.0,4.0,5.0,5.0,0.0,4.0,2.0,2.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,140.93460594163878,6.127591562679947,0.5217391304347826,0.0,0.0,0.0,7.8416643142700195,13.89435863494873,3.0,1.0,0.26561800788694084,0.7343819921130592,0.7343819070190707,3.203621694015244e-07,0.7343815866569013,3.1469575152020646,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.17222222222222222,0.0,0.0,5.0,0.0
CN(C)CCN(Cc1cccs1)c1ccccn1,261.394,261.129968608,18.0,37.0,2.7113000000000005,78.16000000000005,19.37,0.0,4.0,4.0,4.0,6.0,2.0,2.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,112.69288648930878,6.2607159160727095,0.6111111111111112,0.0,1.0,1.0,8.65219497680664,,3.0,0.0,0.052986033206726235,0.9470139667932738,0.9470139667932738,0.0,0.9470139667932738,1.4354614073249543,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09285714285714286,0.0,0.0,7.0,0.0
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,336.47900000000004,336.22016351599996,25.0,53.0,4.136700000000004,103.82700000000007,23.550000000000004,0.0,2.0,2.0,3.0,6.0,3.0,2.0,1.0,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,150.81327675644837,6.032531070257935,0.48,0.0,1.0,1.0,8.64629077911377,,1.0,0.0,0.05367236631921768,0.9463276336807823,0.9463276336807823,0.0,0.9463276336807823,2.866450742980798,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.040909090909090895,0.0,0.0,6.0,0.0
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,670.855,670.3842687,49.0,99.0,3.092400000000003,188.21379999999954,166.75,5.0,7.0,12.0,11.0,12.0,5.0,3.0,2.0,0.5,6.0,0.0,0.0,0.0,0.0,287.9614492327174,5.876764270055458,0.32653061224489793,2.0,16.0,1.0,6.865869045257568,11.200844764709473,3.0,6.0,0.7736755352796514,0.22632446472034862,0.22620208369166975,0.00015815631717217303,0.22604392737449758,2.980958864065779,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.04999999999999999,1.0,0.0,1.0,0.0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,843.0649999999999,842.5140050480001,59.0,133.0,2.3251000000000093,216.88619999999918,195.37999999999997,4.0,16.0,20.0,16.0,11.0,4.0,0.0,4.0,0.8604651162790697,19.0,0.0,0.0,0.0,0.0,350.5922975393349,5.9422423311751675,0.0,0.0,25.0,1.0,8.762234687805176,12.27092170715332,2.0,4.0,0.04161952961613348,0.9583804703838665,0.9583799101421289,1.3460848824807466e-05,0.9583664492933041,0.944397167507717,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.41046511627906973,1.0,0.0,1.0,0.0
CN(C)CC(Oc1ccccc1)Oc1ccccc1,257.33299999999997,257.141578848,19.0,38.0,3.0321000000000016,76.48200000000006,21.700000000000003,0.0,3.0,3.0,3.0,6.0,2.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,113.93518991236459,5.9965889427560315,0.631578947368421,0.0,0.0,0.0,7.051363468170166,,1.0,0.0,0.6905656906024303,0.30943430939756966,0.30943430939756966,0.0,0.30943430939756966,2.8713049974826177,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2,0.0,0.0,6.0,0.0
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,382.5290000000001,382.17149907199996,27.0,53.0,3.8210000000000024,109.85350000000004,53.17,1.0,3.0,4.0,5.0,6.0,4.0,3.0,1.0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,160.67826009194405,5.951046670072002,0.5555555555555556,2.0,2.0,1.0,10.283493995666504,14.020368576049805,2.0,1.0,0.0013059854759985307,0.9986940145240014,0.9986940142109831,2.3967973721482284e-07,0.998693774531246,0.9369383471314254,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.08636363636363636,1.0,0.0,6.0,0.0
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,405.44100000000014,405.17516472,29.0,54.0,2.363600000000001,103.15730000000003,70.95,3.0,5.0,8.0,7.0,6.0,4.0,2.0,2.0,0.45454545454545453,4.0,0.0,0.0,0.0,0.0,167.82274711533492,5.786991279839135,0.41379310344827586,0.0,7.0,1.0,8.790029525756836,13.79077434539795,1.0,2.0,0.039140829896450915,0.960859170103549,0.9608591541867518,4.0665440212273723e-07,0.9608587475323497,0.9562300296926576,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.004545454545454519,1.0,0.0,6.0,1.0
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,347.46200000000016,347.19976242,26.0,51.0,3.604800000000002,105.37290000000003,48.13,2.0,2.0,4.0,4.0,5.0,4.0,3.0,1.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,153.76424599380928,5.914009461300357,0.5769230769230769,2.0,1.0,1.0,8.71249008178711,13.822637557983398,2.0,2.0,0.046436488413251674,0.9535635115867483,0.9535634940389832,3.7788728387417325e-07,0.9535631161516993,2.2716593704031087,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.13181818181818183,0.0,0.0,5.0,0.0
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,244.20700000000002,244.080769484,17.0,29.0,-3.0114999999999994,51.549300000000024,143.72000000000003,4.0,8.0,12.0,9.0,3.0,2.0,1.0,1.0,0.625,4.0,0.0,0.0,0.0,0.0,95.43976537340615,5.614103845494479,0.29411764705882354,0.0,13.0,1.0,4.050407886505127,12.819372177124023,2.0,5.0,0.9995492908225525,0.0004507091774474947,0.00044690349945993344,3.807379518738814e-06,0.00044309611994119465,-3.0116957846329884,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.175,1.0,0.0,2.0,0.0
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,307.434,307.214743788,22.0,51.0,2.3933999999999997,88.32950000000005,50.72,2.0,4.0,6.0,4.0,11.0,2.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,133.37606373354487,6.062548351524767,0.2727272727272727,0.0,1.0,1.0,9.023711204528809,13.877857208251953,1.0,1.0,0.02323165889276372,0.9767683411072363,0.9767683333764616,3.3276883572616033e-07,0.9767680006076259,0.7594802223809665,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.21666666666666662,1.0,0.0,5.0,0.0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,383.4700000000002,383.15149190000005,26.0,51.0,-0.3079999999999994,96.11130000000004,110.17999999999999,3.0,6.0,9.0,9.0,5.0,3.0,0.0,3.0,0.7058823529411765,6.0,0.0,0.0,0.0,0.0,156.1369017193067,6.005265450742566,0.0,0.0,9.0,1.0,7.873350143432617,4.08681058883667,2.0,2.0,0.00012228262586580212,0.9998777173741342,0.7483683486018353,0.9995140411582313,-0.25114569255639596,-4.220635243917295,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2558823529411765,1.0,0.0,6.0,1.0
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,530.6580000000004,530.2879683039998,38.0,80.0,3.013800000000002,138.11020000000002,129.59,4.0,8.0,12.0,8.0,3.0,6.0,1.0,5.0,0.7666666666666667,12.0,0.0,0.0,0.0,0.0,223.20656157143233,5.873856883458745,0.15789473684210525,0.0,6.0,1.0,,12.908224105834961,0.0,4.0,0.9999968970516503,3.102948349709145e-06,0.0,3.1029483496879817e-06,-3.1029483496879817e-06,3.0137986524045655,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3166666666666667,1.0,0.0,4.0,0.0
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,243.21900000000002,243.085520516,17.0,30.0,-2.563,55.91880000000002,130.82999999999998,4.0,8.0,12.0,8.0,2.0,2.0,1.0,1.0,0.5555555555555556,4.0,0.0,0.0,0.0,0.0,95.89720926959052,5.641012309975913,0.35294117647058826,0.0,12.0,1.0,4.6981520652771,13.05649471282959,3.0,5.0,0.9980149479395388,0.0019850520604611788,0.0019828509474894306,2.2054861220491903e-06,0.0019806454613673814,-2.5638629539440507,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.10555555555555557,1.0,0.0,4.0,1.0
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,211.22099999999998,211.095691276,15.0,28.0,-0.5046000000000002,53.13920000000002,90.36999999999999,2.0,6.0,8.0,6.0,2.0,2.0,1.0,1.0,0.5555555555555556,2.0,0.0,0.0,0.0,0.0,86.30874176519849,5.753916117679899,0.4,0.0,4.0,1.0,4.740789413452148,13.31007194519043,3.0,3.0,0.9978118239373729,0.002188176062627112,0.0021869486892443927,1.230063468404878e-06,0.0021857186257759876,-0.5055513540345098,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.10555555555555557,1.0,0.0,5.0,1.0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,312.4420000000001,312.14086764,22.0,42.0,3.4392200000000033,94.04770000000003,30.870000000000005,1.0,5.0,6.0,5.0,0.0,4.0,2.0,2.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,134.63664509956521,6.1198475045256915,0.5,0.0,0.0,0.0,8.25146770477295,14.206046104431152,3.0,1.0,0.12340461406526751,0.8765953859347325,0.876595366646817,1.5629814643795202e-07,0.8765952103486706,2.530551398154458,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.09705882352941175,0.0,0.0,5.0,0.0
O=C1NS(=O)(=O)c2ccccc21,183.18800000000002,182.99901402,12.0,17.0,0.11869999999999997,41.094000000000015,63.24,1.0,3.0,4.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.26267425643123,5.7718895213692685,0.5,0.0,0.0,0.0,3.366992473602295,1.7913713455200195,1.0,1.0,2.4622379852413014e-06,0.9999975377620147,9.267278709846622e-05,0.9999975375338112,-0.9999048647467127,-5.489969973061064,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.45,0.0,0.0,5.0,0.0
Cn1nnc2c(C(N)=O)ncn2c1=O,194.154,194.055223432,14.0,20.0,-2.078099999999999,44.5409,108.17000000000002,1.0,7.0,8.0,8.0,1.0,2.0,2.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,76.96785318779364,5.497703799128117,0.6428571428571429,2.0,3.0,1.0,3.9474029541015625,12.046222686767578,3.0,2.0,0.999624852083399,0.0003751479166009819,0.0003525736131853061,2.2582265326596816e-05,0.00032999134785870925,-2.078262955238147,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2833333333333333,0.0,1.0,4.0,0.0
CC1=CC[C@@H](C(C)(C)O)C[C@@H]1O,170.25199999999998,170.130679816,12.0,30.0,1.4745,48.78560000000003,40.46,2.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,0.8,2.0,0.0,0.0,0.0,0.0,73.91676337607755,6.1597302813397965,0.0,0.0,1.0,1.0,,13.93833065032959,0.0,2.0,0.9999997104862305,2.89513769513583e-07,0.0,2.89513769498823e-07,-2.89513769498823e-07,1.4744998742657491,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.35000000000000003,1.0,0.0,6.0,1.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,300.44200000000006,300.208930136,22.0,50.0,5.602600000000005,93.76180000000005,37.3,1.0,1.0,2.0,2.0,5.0,1.0,0.0,1.0,0.45,0.0,0.0,0.0,0.0,0.0,134.17506073915436,6.098866397234289,0.0,0.0,0.0,0.0,,5.005133152008057,0.0,1.0,0.004012242300226565,0.9959877576997734,0.0,0.9959877576997734,-0.9959877576997734,3.2059871522830505,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,780.9490000000002,780.4296067280001,55.0,119.0,2.218100000000003,192.61079999999941,203.05999999999997,6.0,14.0,20.0,14.0,7.0,8.0,0.0,8.0,0.926829268292683,21.0,0.0,0.0,0.0,0.0,323.3224245630436,5.878589537509884,0.0,0.0,23.0,1.0,,13.073249816894531,0.0,6.0,0.9999978779810323,2.1220189676540713e-06,0.0,2.12201896766393e-06,-2.12201896766393e-06,2.218099078417897,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.47682926829268296,1.0,0.0,1.0,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,764.9500000000003,764.4346921080001,54.0,118.0,3.2473000000000014,191.22099999999944,182.82999999999998,5.0,13.0,18.0,13.0,7.0,8.0,0.0,8.0,0.926829268292683,20.0,0.0,0.0,0.0,0.0,318.5281908108477,5.8986702002008835,0.0,0.0,19.0,1.0,,13.095915794372559,0.0,5.0,0.9999979858893266,2.014110673353997e-06,0.0,2.0141106733147413e-06,-2.0141106733147413e-06,3.247299125281969,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.47682926829268296,1.0,0.0,1.0,0.0
N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,416.3590000000001,416.10962500000005,30.0,45.0,1.8944999999999996,101.34170000000003,101.44999999999999,2.0,6.0,8.0,10.0,3.0,5.0,3.0,2.0,0.25,3.0,0.0,0.0,0.0,0.0,166.71102821338408,5.557034273779469,0.5333333333333333,2.0,6.0,1.0,7.889802932739258,6.06283712387085,4.0,1.0,0.010757123496778145,0.9892428765032218,0.7554350575340592,0.9560152678126538,-0.20058021027859463,-0.07380384544370133,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2,1.0,0.0,6.0,1.0
