smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,carboxylic_acid_count,tetrazole_ring_count,acidic_sulfonamide_count,sulfonylurea_count,acidic_group_attached_to_aromatic_scaffold_count,anionic_motif_family_count,anionic_motif_present,benzylic_ch_site_count,allylic_ch_site_count,alpha_heteroatom_ch_site_count,oxidation_site_proxy_count,oxidation_site_present,oxidation_site_min_heavy_degree,oxidation_site_mean_heavy_degree,acidic_to_oxidation_min_graph_distance,acidic_to_oxidation_distance_4_8,known_cyp2c9_motif_present,mw_gt_300,logp_ge_2,logp_in_2_5,estimated_logd_ge_2,estimated_logd_in_2_5,tpsa_40_150,hba_ge_3,hba_ge_5,hbd_le_3,rotatable_bonds_le_7,rotatable_bonds_gt_10,aromatic_ring_count_ge_1,aromatic_ring_count_ge_2,heterocycle_present,most_acidic_pka_in_3_8p5,most_basic_pka_lt_8,acid_deprotonated_fraction_ge_0p5,base_protonated_fraction_le_0p5,predicted_neutral_or_anionic_ph74,semi_rigid_aromatic_scaffold,weak_acidic_lipophilic_profile,cyp2c9_primary_rule_pass_count,cyp2c9_substrate_heuristic_pass,pka_features_available
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,527.5260000000003,527.1791461279998,38.0,11.0,11.0,1.0288999999999997,130.34259999999998,185.84,5.0,11.0,16.0,4.0,5.0,2.0,3.0,1.0,0.0,4.0,0.4444444444444444,0.3157894736842105,1.25,-0.1286549707602339,0.0,0.0,0.0,8.717996597290039,7.0332536697387695,1.0,4.0,0.013790797756444574,0.9862092022435555,0.9541217142037508,0.6994046853081846,0.25471702889556624,-0.8315106104593417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,8.0,1.0,1.0,2.375,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,543.5250000000003,543.1740607479999,39.0,12.0,12.0,0.0012999999999993017,131.75439999999995,206.07,6.0,12.0,18.0,5.0,5.0,2.0,3.0,1.0,0.0,4.0,0.4444444444444444,0.3076923076923077,1.0,-0.1367521367521367,0.0,0.0,0.0,8.711511611938477,6.924056053161621,1.0,5.0,0.011657762653598398,0.9883422373464016,0.9534636283900935,0.7494913709362608,0.20397225745383263,-1.9320847909518823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,8.0,1.0,1.0,2.5,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0
Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1,278.399,278.178298704,21.0,2.0,2.0,3.917520000000003,88.16900000000005,16.130000000000003,0.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,0.3157894736842105,0.5714285714285714,0.75,0.2556390977443609,0.0,0.0,0.0,9.103092193603516,,2.0,0.0,0.01942621034601022,0.9805737896539898,0.9805737896539898,0.0,0.9805737896539898,2.2059080869436345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,1.75,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,5.0,,1.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,337.46300000000014,337.20417910400005,25.0,3.0,3.0,4.221000000000004,96.35280000000006,46.260000000000005,1.0,3.0,4.0,0.0,5.0,1.0,4.0,1.0,1.0,5.0,0.6818181818181818,0.2,5.0,-0.48181818181818176,0.0,0.0,0.0,,13.062642097473145,0.0,1.0,0.9999978255122863,2.1744877136686824e-06,0.0,2.174487713710564e-06,-2.174487713710564e-06,4.220999055630962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
CCCN(CCC)CCc1cccc2c1CC(=O)N2,260.3809999999999,260.188863388,19.0,3.0,3.0,2.845700000000001,79.50170000000004,32.34,1.0,2.0,3.0,7.0,2.0,1.0,1.0,1.0,0.0,2.0,0.5625,0.3157894736842105,0.2857142857142857,-0.2467105263157895,0.0,0.0,0.0,9.916105270385742,13.899333953857422,2.0,1.0,0.0030378983714404195,0.9969621016285596,0.9969621006664173,3.1671301351679127e-07,0.9969617839534038,0.32827324106696354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,2.0,2.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,296.41,296.177630008,22.0,2.0,2.0,4.029500000000003,86.14600000000004,34.14,0.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.6,0.0,4.0,-0.6,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.029500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,2.0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,,6.0,,1.0
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,416.58300000000025,416.2021305039999,29.0,5.0,4.0,4.852300000000005,112.21000000000006,60.44,0.0,5.0,5.0,1.0,5.0,0.0,5.0,1.0,0.0,4.0,0.7916666666666666,0.0,5.0,-0.7916666666666666,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.852300000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,1.0,1.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,,9.0,,1.0
NC(=O)C[S@H](=O)C(c1ccccc1)c1ccccc1,274.365,274.090174752,19.0,4.0,3.0,1.7422999999999997,78.32580000000003,60.160000000000004,2.0,2.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.631578947368421,0.4,0.4982456140350877,0.0,0.0,0.0,2.551388740539551,13.157488822937012,1.0,2.0,0.9999840817340223,1.5918265977687973e-05,1.4170415555357559e-05,1.747875190403168e-06,1.242254036495439e-05,1.7422930867299005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.5,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,353.50600000000003,353.23547923200005,26.0,3.0,3.0,4.657800000000004,107.31900000000006,29.54,0.0,3.0,3.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.46153846153846156,0.2,0.026755852842809402,0.0,0.0,0.0,8.5382080078125,,1.0,0.0,0.06781039117832521,0.9321896088216748,0.9321896088216748,0.0,0.9321896088216748,3.4890962497021585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,6.0,,1.0
Cc1ccc(O)c([C@@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,325.496,325.240564612,24.0,2.0,2.0,5.341420000000006,102.72380000000005,23.47,1.0,2.0,3.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5,0.2857142857142857,0.04545454545454547,0.0,0.0,0.0,10.471745491027832,10.214999198913574,1.0,1.0,0.0008457111715657153,0.9991542888284343,0.9991529939682748,0.0015287496321707557,0.9976242443361041,2.2686420675160655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0,1.0,2.4,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0
Cc1ccccc1[C@H](OCCN(C)C)c1ccccc1,269.388,269.177964356,20.0,2.0,2.0,3.662620000000003,83.97000000000006,12.47,0.0,2.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,8.290083885192871,,1.0,0.0,0.1141035313180323,0.8858964686819677,0.8858964686819677,0.0,0.8858964686819677,2.719919085331481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,1.0,1.0,1.6666666666666667,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,,5.0,,1.0
CN(C)CCOC(c1ccccc1)c1ccccc1,255.36100000000002,255.162314292,19.0,2.0,2.0,3.3542000000000023,79.23300000000006,12.47,0.0,2.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.631578947368421,0.3333333333333333,0.3374613003095975,0.0,0.0,0.0,8.283524513244629,,1.0,0.0,0.11563917459396145,0.8843608254060386,0.8843608254060386,0.0,0.8843608254060386,2.417304983114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,1.0,1.8,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,,5.0,,1.0
c1ccc(C2(c3ccccc3)C[C@H]2C2=NCCN2)cc1,262.35599999999994,262.146998576,20.0,2.0,2.0,2.994300000000001,82.07570000000004,24.39,1.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.2777777777777778,0.6,1.3333333333333333,0.3222222222222222,0.0,0.0,0.0,10.995473861694336,,1.0,0.0,0.0002537557661417278,0.9997462442338583,0.9997462442338583,0.0,0.9997462442338583,-0.6012840804084547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.3333333333333335,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,5.0,,1.0
CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,293.4540000000001,293.214349864,22.0,1.0,1.0,4.867000000000004,94.22400000000007,3.24,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.5454545454545454,1.5,0.11688311688311687,0.0,0.0,0.0,9.719917297363281,,1.0,0.0,0.004764404249214982,0.995235595750785,0.995235595750785,0.0,0.995235595750785,2.5450086033050967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,5.0,,1.0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,493.2590086120001,37.0,8.0,8.0,4.590320000000004,146.8938999999998,86.28000000000002,2.0,7.0,9.0,7.0,5.0,4.0,1.0,3.0,2.0,0.0,0.2413793103448276,0.6486486486486487,0.7142857142857143,0.40726933830382106,0.0,0.0,0.0,7.579565048217773,12.937847137451172,7.0,2.0,0.3980807038739175,0.6019192961260825,0.601918142343472,2.8983551708847715e-06,0.6019152439883011,4.190291126581382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,7.0,1.0,1.0,1.7142857142857142,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,248.30700000000002,248.061948624,17.0,5.0,4.0,1.6838000000000002,67.16060000000002,86.18,2.0,4.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,1.0,0.7058823529411765,0.0,0.0,0.0,4.08286190032959,13.626038551330566,2.0,4.0,0.9995178434921137,0.00048215650788629993,0.00048156255499572813,5.942390538772794e-07,0.0004809683159418509,1.6835905515916962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0
S=P(N1CC1)(N1CC1)N1CC1,189.22399999999996,189.04895501399997,11.0,5.0,3.0,0.15770000000000017,49.00400000000002,9.03,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,5.467877388000488,,3.0,0.0,0.9884434233494115,0.011556576650588513,0.011556576650588495,0.0,0.011556576650588495,0.15265181615820045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,,5.0,,1.0
CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@@H](O)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)OC(=O)CC,828.006,827.4667205080001,58.0,16.0,16.0,3.157500000000006,209.92139999999924,206.04999999999995,3.0,16.0,19.0,13.0,3.0,0.0,3.0,3.0,0.0,0.0,0.8095238095238095,0.0,0.23076923076923078,-0.8095238095238095,0.0,0.0,0.0,7.365015506744385,12.326906204223633,1.0,3.0,0.520121655523567,0.47987834447643296,0.47987218989202873,1.1832830863096639e-05,0.47986035706116564,2.873604936217824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,24.0,1.0,1.0,2.4166666666666665,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC(C)=O,828.0060000000002,827.4667205080001,58.0,16.0,16.0,3.013400000000005,209.85139999999924,206.04999999999998,3.0,16.0,19.0,12.0,3.0,0.0,3.0,3.0,0.0,0.0,0.8095238095238095,0.0,0.25,-0.8095238095238095,0.0,0.0,0.0,7.359684944152832,12.506102561950684,1.0,3.0,0.5231864630837942,0.47681353691620576,0.4768094390862151,7.832385170579024e-06,0.4768016067010445,2.732056498534744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,24.0,1.0,1.0,2.375,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,302.23800000000006,302.04265266,22.0,7.0,7.0,1.988,76.244,131.36,5.0,7.0,12.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,0.7272727272727273,3.0,0.7272727272727273,0.0,0.0,0.0,,5.938819408416748,0.0,5.0,0.033423776328804555,0.9665762236711954,0.0,0.9665762236711954,-0.9665762236711954,0.512055516356585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0
CCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,341.4330000000001,341.140927216,23.0,8.0,7.0,0.5567000000000012,86.96940000000005,101.73,2.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.5333333333333333,0.2608695652173913,0.3333333333333333,-0.27246376811594203,0.0,0.0,0.0,9.197741508483887,10.054283142089844,2.0,3.0,0.01564704672744527,0.9843529532725548,0.9843182676704786,0.0022118476037784355,0.9821064200667001,-1.2488676204821632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,371.2750000000001,370.089204696,22.0,6.0,5.0,2.6804000000000006,89.84820000000006,50.80000000000001,1.0,4.0,5.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.5625,0.2727272727272727,0.3333333333333333,-0.2897727272727273,0.0,0.0,0.0,9.194731712341309,13.486969947814941,1.0,1.0,0.015789054257087907,0.9842109457429121,0.9842109328192329,8.185207560093746e-07,0.9842101142984768,0.8787561171375609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.8333333333333333,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,810.9889999999998,810.420379436,59.0,13.0,13.0,3.9909000000000034,220.4282999999993,154.10000000000002,3.0,12.0,15.0,7.0,9.0,3.0,6.0,6.0,1.0,9.0,0.5869565217391305,0.2542372881355932,1.2857142857142858,-0.3327192336035373,0.0,0.0,0.0,9.160676002502441,11.344852447509766,4.0,3.0,0.01705312137250788,0.9829468786274921,0.982944942422054,0.00011352676056820404,0.9828314156614858,2.22270388308135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,14.0,1.0,1.0,1.8571428571428572,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,824.9719999999999,824.3996439919999,60.0,14.0,14.0,3.5175000000000027,220.56829999999934,171.17,3.0,12.0,15.0,8.0,9.0,3.0,6.0,6.0,1.0,9.0,0.5652173913043478,0.25,1.125,-0.3152173913043478,0.0,0.0,0.0,9.168617248535156,11.074965476989746,3.0,3.0,0.016747669697662206,0.9832523303023378,0.9832487904193211,0.00021132103921370178,0.9830374693801074,1.7414543870235173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,14.0,1.0,1.0,1.9285714285714286,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,753.9409999999998,753.4101490999998,55.0,12.0,12.0,2.732400000000003,208.05949999999947,164.82,5.0,10.0,15.0,6.0,9.0,3.0,6.0,6.0,1.0,9.0,0.5813953488372093,0.2727272727272727,1.5,-0.30866807610993663,0.0,0.0,0.0,9.176702499389648,11.961907386779785,5.0,6.0,0.016446868425034913,0.983553131574965,0.983552680575703,2.742083682177939e-05,0.9835252597388812,0.9484832180794909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,12.0,1.0,1.0,2.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,310.33500000000004,310.07357592799997,21.0,9.0,8.0,0.8768,76.79890000000003,116.43,2.0,7.0,9.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.5714285714285714,0.4,0.40476190476190477,0.0,0.0,0.0,4.729945659637451,5.620297908782959,4.0,3.0,0.016301114768896653,0.9836988852311034,0.0021331346070218604,0.9836640384261311,-0.9815309038191092,-0.9109826948950672,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
CC(C)Cn1cnc2c(N)nc3ccccc3c21,240.30999999999997,240.13749651199998,18.0,4.0,4.0,2.8227,74.28440000000003,56.730000000000004,1.0,4.0,5.0,2.0,3.0,3.0,0.0,2.0,2.0,3.0,0.2857142857142857,0.7222222222222222,1.5,0.4365079365079365,0.0,0.0,0.0,6.486639022827148,13.771614074707031,4.0,2.0,0.8912029020046702,0.10879709799532977,0.10879671923671695,4.249968789362257e-07,0.10879629423983801,2.7726765920156535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0
CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,314.38900000000007,314.174275944,23.0,6.0,6.0,2.4741000000000013,91.07420000000006,86.19000000000001,2.0,6.0,8.0,5.0,3.0,3.0,0.0,2.0,2.0,3.0,0.4117647058823529,0.5652173913043478,0.6,0.15345268542199486,0.0,0.0,0.0,6.204412460327148,13.769482612609863,4.0,3.0,0.9400788891637916,0.059921110836208435,0.059920709339779006,4.2708783556690923e-07,0.05992028225194344,2.4472643000794028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,340.42699999999996,340.189926008,25.0,6.0,6.0,2.8828400000000007,99.75720000000001,118.2,4.0,4.0,8.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.48,0.2,0.2168421052631579,0.0,0.0,0.0,10.93468189239502,13.307304382324219,4.0,2.0,0.00029187089738909696,0.9997081291026109,0.9997081287412956,1.2379271275915488e-06,0.999706890814168,-0.651969206599615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](O)c1ccnc2ccc(OC)cc12,324.4240000000001,324.183778008,24.0,4.0,4.0,3.1732000000000014,95.02680000000007,45.59,1.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,1.0,5.0,0.45,0.4166666666666667,1.25,-0.033333333333333326,0.0,0.0,0.0,9.28284740447998,12.865889549255371,2.0,1.0,0.012927076808415596,0.9870729231915844,0.9870728789723947,3.4206525646103038e-06,0.9870694583198301,1.2847003292498942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,6.0,1.0,1.0,2.3333333333333335,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,326.4400000000001,326.199428072,24.0,4.0,4.0,3.3972000000000024,95.12080000000006,45.59,1.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,1.0,5.0,0.55,0.4166666666666667,1.25,-0.13333333333333336,0.0,0.0,0.0,9.834110260009766,12.88679027557373,2.0,1.0,0.0036668479372587667,0.9963331520627412,0.9963331401090337,3.2599302554236724e-06,0.9963298801787783,0.9614929003127379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,1.0,2.2,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
