smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,halogen_atom_count,logp,molar_refractivity,labute_asa,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,largest_fused_ring_system_ring_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,primary_amine_count,secondary_amine_count,tertiary_amine_count,quaternary_ammonium_count,aromatic_basic_heterocycle_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,carboxylic_acid_count,sulfonic_acid_count,strong_acidic_group_family_count,aryl_halide_count,halogen_substituent_present,aryl_halide_present,heterocycle_present,tertiary_amine_or_basic_center_present,steroid_like_ring_system_count,steroid_like_scaffold_present,mw_gt_400,logp_gt_3,estimated_logd_gt_3,tpsa_lt_100,hbd_le_2,hba_in_4_6,rotatable_bonds_gt_6,aromatic_ring_count_ge_2,aromatic_ring_count_ge_3,lipophilic_pi_scaffold_present,large_flexible_scaffold_present,non_strong_acidic_profile,neutral_or_weak_base_profile,high_polarity_penalty,cyp3a4_primary_rule_pass_count,cyp3a4_substrate_heuristic_pass,pka_features_available
CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,399.9660000000002,399.20774026,28.0,23.0,5.0,4.0,1.0,5.972400000000006,120.91770000000005,172.39030861807993,37.39,1.0,4.0,5.0,9.0,3.0,3.0,0.0,1.0,1.0,3.0,3.0,0.43478260869565216,0.5,0.3333333333333333,0.06521739130434784,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,10.166605949401855,13.693002700805664,3.0,1.0,0.0017086422475786395,0.9982913577524214,0.9982913568821625,5.093274442078903e-07,0.9982908475547183,3.205051140446381,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,1.0
O=[S@H](Cc1ccccn1)c1nc2ccccc2[nH]1,258.32599999999996,258.070108004,18.0,13.0,5.0,4.0,0.0,1.9979999999999998,71.83810000000003,106.55781455817605,58.64,2.0,3.0,5.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,0.07692307692307693,0.8333333333333334,1.0,0.7564102564102564,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.206728458404541,8.776219367980957,2.0,1.0,0.9590309897710835,0.040969010228916525,0.0006403984141954838,0.04035445474354451,-0.039714056329349025,1.9798326410279368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
Cc1c(OCC(F)(F)F)ccnc1C[S@@H](=O)c1nc2ccccc2[nH]1,370.3760000000001,370.0837073800001,25.0,16.0,9.0,5.0,3.0,3.2475200000000006,88.12510000000003,143.26279233965144,67.87,2.0,4.0,6.0,5.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,0.25,0.6,0.6,0.35,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.839681625366211,8.782470703125,2.0,1.0,0.9575638852578727,0.04243611474212727,0.0027446564883304566,0.0398006974964204,-0.03705604100808994,3.2286877581909734,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0
COc1ccc2nc([S@H](=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,346.4320000000001,346.1225375,24.0,17.0,7.0,6.0,0.0,2.63204,94.41610000000004,142.2446734747762,77.1,2.0,5.0,7.0,5.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,0.29411764705882354,0.625,0.6,0.33088235294117646,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.546635627746582,8.028871536254883,2.0,1.0,0.7985029833622721,0.2014970166377279,0.013822629281403665,0.19030490145963486,-0.1764822721782312,2.534316543086088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
COc1ccnc(C[S@H](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,384.38400000000007,384.082958432,26.0,16.0,10.0,7.0,2.0,2.6166,91.57410000000002,149.324347395739,86.33,2.0,6.0,8.0,7.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,0.25,0.5769230769230769,0.42857142857142855,0.32692307692307687,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.421015739440918,7.864398956298828,2.0,1.0,0.7367345959269662,0.2632654040730338,0.010386786975146755,0.25553278166622073,-0.24514599469107398,2.4839110641366826,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
COCCCOc1ccnc(C[S@@H](=O)c2nc3ccccc3[nH]2)c1C,360.45900000000006,360.138187564,25.0,18.0,7.0,6.0,0.0,2.7217200000000004,98.56310000000005,148.60961558917288,77.1,2.0,5.0,7.0,8.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.6,0.375,0.26666666666666666,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.491486072540283,8.801624298095703,2.0,1.0,0.9501218522535162,0.0498781477464838,0.01219432011498724,0.03814902910447252,-0.025954708989485282,2.699499306728542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,285.391,285.184112356,21.0,17.0,4.0,4.0,0.0,2.658400000000001,86.83500000000005,126.53101056280077,28.6,0.0,4.0,4.0,7.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.35294117647058826,0.5714285714285714,0.2857142857142857,0.21848739495798314,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,8.826260566711426,7.4,3.0,0.0,0.03612117529223002,0.96387882470777,0.96387882470777,0.0,0.96387882470777,1.2161618727219259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0
CN(C)CCN(Cc1ccccc1)c1ccccn1,255.36500000000004,255.17354767199998,19.0,16.0,3.0,3.0,0.0,2.649800000000001,80.28300000000006,115.05252321889729,19.37,0.0,3.0,3.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.3125,0.631578947368421,0.3333333333333333,0.319078947368421,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,8.818889617919922,7.4,3.0,0.0,0.03671676288942993,0.9632832371105701,0.9632832371105701,0.0,0.9632832371105701,1.2146643849140253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],209.25300000000001,209.12766009999999,15.0,9.0,6.0,6.0,0.0,-0.13029999999999975,58.08580000000001,88.08743730234191,95.11,2.0,5.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.5555555555555556,0.4,2.0,-0.15555555555555556,0.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,6.956534385681152,11.568252563476562,4.0,4.0,0.7351402793405519,0.2648597206594481,0.26480981869350023,6.787626823198472e-05,0.2647419424252683,-0.263929781010305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,246.26599999999993,246.100442308,18.0,13.0,5.0,5.0,0.0,1.0426,64.71970000000003,104.77442892068673,66.48,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.3333333333333333,1.0,0.025641025641025605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.67701530456543,0.0,1.0,0.6542675851069815,0.34573241489301854,0.0,0.3457324148930185,-0.3457324148930185,0.8583554042386153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,232.23899999999995,232.084792244,17.0,12.0,5.0,5.0,0.0,0.7004,60.092400000000026,98.1995153196948,75.27000000000001,2.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.35294117647058826,1.0,0.10294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.365322113037109,0.0,2.0,0.4800484031428013,0.5199515968571987,0.0,0.5199515968571987,-0.5199515968571987,0.3816850293714374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,312.4420000000001,312.14086764,22.0,17.0,5.0,4.0,0.0,3.4392200000000033,94.04770000000003,134.63664509956521,30.870000000000005,1.0,5.0,6.0,0.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,0.35294117647058826,0.5,4.0,0.14705882352941174,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.25146770477295,14.206046104431152,3.0,1.0,0.12340461406526751,0.8765953859347325,0.876595366646817,1.5629814643795202e-07,0.8765952103486706,2.530551398154458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,349.51800000000003,349.240564612,26.0,24.0,2.0,2.0,0.0,5.398600000000005,105.30680000000005,156.97665434768962,33.120000000000005,1.0,2.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,4.0,4.0,0.625,0.23076923076923078,5.0,-0.3942307692307692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.486609935760498,13.904641151428223,1.0,1.0,0.9879398775248118,0.012060122475188173,0.012059813382049738,3.128662470607051e-07,0.012059500515802677,5.393330515788339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,551.6250000000002,551.1838546480001,39.0,27.0,12.0,11.0,0.0,4.203900000000004,144.65729999999982,226.48137997899107,145.65,2.0,10.0,12.0,10.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.25925925925925924,0.6153846153846154,0.4,0.3561253561253562,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.4925923347473145,3.942044973373413,5.0,2.0,0.00034782159129874424,0.9996521784087012,0.0012361044484196183,0.9996517479327718,-0.9984156434843522,0.7452565376749036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0
CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,313.39700000000005,313.167793596,23.0,19.0,4.0,4.0,0.0,3.1938000000000004,90.03170000000006,136.92775884493673,39.72,1.0,4.0,5.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.3684210526315789,0.5217391304347826,0.5,0.15331807780320367,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.18505573272705,7.4,1.0,0.0,0.14092146102270753,0.8590785389772925,0.8590785389772925,0.0,0.8590785389772925,2.3427771371405606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0
O=c1[nH]cc(F)c(=O)[nH]1,130.078,130.017855556,9.0,4.0,5.0,4.0,1.0,-0.7977000000000001,27.641399999999994,48.359278684403755,65.72,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.156348705291748,0.0,2.0,0.3633096709584459,0.6366903290415541,0.0,0.6366903290415541,-0.6366903290415541,-1.2374230414767111,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,581.6730000000001,581.2638192200001,43.0,33.0,10.0,10.0,0.0,1.990800000000002,157.9851999999997,248.81617212806796,118.21000000000001,3.0,6.0,9.0,4.0,8.0,3.0,5.0,5.0,1.0,7.0,4.0,0.42424242424242425,0.3488372093023256,2.0,-0.07540521494009866,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.067583084106445,9.829663276672363,2.0,3.0,0.6800005325139952,0.31999946748600483,0.3174710663537825,0.003704459998076668,0.31376660635570586,1.8233092528059427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0
CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,371.43700000000007,371.18450628,27.0,20.0,7.0,7.0,0.0,1.8341999999999996,104.58160000000004,158.6077554506593,88.69000000000001,3.0,5.0,8.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4444444444444444,0.2222222222222222,0.14444444444444443,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.022876262664795,13.653207778930664,1.0,3.0,0.9995799786496669,0.00042002135033314403,0.00041946338171980303,5.582027588997805e-07,0.00041890517896090324,1.8340175487258703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0
CC(C)(C)[C@@H](O)/C=C\c1ccc2c(c1)OCO2,234.29499999999996,234.125594436,17.0,14.0,3.0,3.0,0.0,2.8355000000000015,67.06080000000004,101.67683006016613,38.69,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.42857142857142855,0.35294117647058826,1.0,-0.07563025210084029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,13.83801555633545,0.0,1.0,0.9999996352592513,3.6474074871506446e-07,0.0,3.647407487153825e-07,-3.647407487153825e-07,2.835499841595078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,217.28999999999996,217.07726434,14.0,9.0,5.0,4.0,0.0,0.6279000000000001,55.38780000000003,88.68513507536183,57.61,2.0,3.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.3333333333333333,-0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,3.500990629196167,0.0,2.0,0.00012616411144239503,0.9998738358885576,0.0,0.9998738358885576,-0.9998738358885576,-3.2711641666381714,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,252.27299999999997,252.089877624,19.0,15.0,4.0,4.0,0.0,2.6422000000000008,72.64090000000003,110.00026108252523,63.400000000000006,1.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0,0.06666666666666667,0.631578947368421,3.0,0.5649122807017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,13.585297584533691,0.0,2.0,0.999999347317254,6.526827459607532e-07,0.0,6.526827459357661e-07,-6.526827459357661e-07,2.6421997165433933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,272.3879999999999,272.177630008,20.0,18.0,2.0,2.0,0.0,3.6092000000000026,78.73060000000005,120.38168253606061,40.46,2.0,2.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,4.0,0.6666666666666666,0.3,4.0,-0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,10.113384246826172,0.0,2.0,0.9980690264218509,0.0019309735781490867,0.0,0.0019309735781491354,-0.0019309735781491354,3.608360578118496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,296.4100000000001,296.177630008,22.0,20.0,2.0,2.0,0.0,3.6126000000000023,86.50660000000005,132.1107921567131,40.46,2.0,2.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,4.0,0.6,0.2727272727272727,4.0,-0.32727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,10.080694198608398,0.0,2.0,0.9979183830077332,0.0020816169922668326,0.0,0.002081616992266861,-0.002081616992266861,3.6116950229919436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,384.6480000000002,384.339216028,28.0,27.0,1.0,1.0,0.0,7.619000000000008,121.1888000000001,173.93567719719692,20.23,1.0,1.0,2.0,6.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,0.7777777777777778,0.0,0.5,-0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,13.898907661437988,0.0,1.0,0.9999996829759565,3.170240434613447e-07,0.0,3.17024043482949e-07,-3.17024043482949e-07,7.618999862318193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
CN(C)CC(Oc1ccccc1)Oc1ccccc1,257.33299999999997,257.141578848,19.0,16.0,3.0,3.0,0.0,3.0321000000000016,76.48200000000006,113.93518991236459,21.700000000000003,0.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.631578947368421,0.3333333333333333,0.381578947368421,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.051363468170166,7.4,1.0,0.0,0.6905656906024303,0.30943430939756966,0.30943430939756966,0.0,0.30943430939756966,2.8713049974826177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,306.236,305.073804904,20.0,17.0,3.0,1.0,2.0,5.179600000000004,85.78170000000004,129.4637713813862,12.03,1.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.29411764705882354,0.6,1.5,0.30588235294117644,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.418020248413086,7.4,1.0,0.0,0.009502397209136593,0.9904976027908634,0.9904976027908634,0.0,0.9904976027908634,3.1574331803802527,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,355.8690000000001,355.1451400039999,25.0,20.0,5.0,4.0,1.0,5.179200000000004,104.76750000000003,152.62171624311483,48.39,2.0,4.0,6.0,6.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,0.25,0.64,0.5,0.39,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,8.813047409057617,10.071660995483398,3.0,2.0,0.03711647414506471,0.9628835258549353,0.9628044751552066,0.0021252744801566197,0.96067920067505,3.748766713988893,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,748.9960000000001,748.5085257439999,52.0,38.0,14.0,14.0,0.0,1.9007000000000054,194.1789999999994,311.5582453783882,180.08,5.0,14.0,19.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.42857142857142855,-0.9736842105263158,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,9.021846771240234,13.093345642089844,2.0,5.0,0.023329235944239964,0.97667076405576,0.9766707167891046,2.0260654840759993e-06,0.9766686907236205,0.2686005154489577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0
COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,454.6580000000002,454.29841383599995,34.0,31.0,3.0,3.0,0.0,6.203100000000006,140.52269999999987,204.7014177950407,24.5,1.0,3.0,4.0,8.0,6.0,3.0,3.0,3.0,0.0,3.0,3.0,0.41935483870967744,0.5294117647058824,0.75,0.11005692599620492,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,9.765177726745605,7.4,2.0,0.0,0.004294899492135129,0.9957051005078649,0.9957051005078649,0.0,0.9957051005078649,3.836053005065559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,1.0
CN(C)CC/C=C1\c2ccccc2COc2ccc(CC(=O)O)cc21,337.4190000000001,337.16779359599997,25.0,21.0,4.0,4.0,0.0,3.589500000000002,98.80580000000006,147.906676921367,49.769999999999996,1.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0,0.2857142857142857,0.48,0.6,0.19428571428571428,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.308053970336914,4.250870227813721,1.0,1.0,8.653149364902238e-06,0.9999913468506351,0.9877929158926697,0.9992911370734551,-0.011498221180785362,-1.473325799718113,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
CN(C)CC/C=C1/c2ccccc2COc2ccccc21,279.383,279.162314292,21.0,19.0,2.0,2.0,0.0,3.9624000000000033,87.46600000000005,126.22103684033402,12.47,0.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0,0.2631578947368421,0.5714285714285714,1.0,0.3082706766917293,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.291268348693848,7.4,1.0,0.0,0.012682027598685086,0.9873179724013149,0.9873179724013149,0.0,0.9873179724013149,2.065588693965565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,352.7700000000001,352.071365944,24.0,17.0,7.0,6.0,1.0,2.8103000000000007,86.12550000000006,143.82499238361362,71.06,0.0,6.0,6.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.4117647058823529,0.25,1.0,-0.16176470588235292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.8103000000000007,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,314.3620000000001,314.061279928,22.0,17.0,5.0,4.0,0.0,2.5577000000000005,83.76680000000003,128.51823942316784,60.44,0.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.11764705882352941,0.5454545454545454,1.0,0.427807486631016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5577000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
